steps,case1,case2,case3,case4,case5,case6
1099,0.692004455,0.644075921,0.676015068,0.728135602,0.767189322,0.782214229
1102,0.640586014,0.696649531,0.690485741,0.754781225,0.710628194,0.731792245
1105,0.644123155,0.698334559,0.685096291,0.749909698,0.784144892,0.774915732
1108,0.710882517,0.696081732,0.672577147,0.737403112,0.68037665,0.828820774
1111,0.718583975,0.755251642,0.656304906,0.652131257,0.700903609,0.717897111
1114,0.708092096,0.651955027,0.715860884,0.75396429,0.716185991,0.707902822
1117,0.711126778,0.79722786,0.741770564,0.714282618,0.732000648,0.75106171
1120,0.746048136,0.74396482,0.682382578,0.75250266,0.713707115,0.713475118
1123,0.71765156,0.716189542,0.693037871,0.683236209,0.69662195,0.652617688
1126,0.702807784,0.825549527,0.631249505,0.703146408,0.788931413,0.723058693
1129,0.726094618,0.716956982,0.711409071,0.696087636,0.65270185,0.730530559
1132,0.743303826,0.756492176,0.813641507,0.64391713,0.692795725,0.754613743
1135,0.803937024,0.701651736,0.618806483,0.783037593,0.686904626,0.766791528
1138,0.675885642,0.742452184,0.827087948,0.719346159,0.713951204,0.743287311
1141,0.652594484,0.643287428,0.71548628,0.668243522,0.724524481,0.735334342
1144,0.727092151,0.673187106,0.722981167,0.738002365,0.799510252,0.861870448
1147,0.662303322,0.725392257,0.687306544,0.700181428,0.765460084,0.712504828
1150,0.708249741,0.799027885,0.814693519,0.657404857,0.756385918,0.762274186
1153,0.65864598,0.714961599,0.846492956,0.686779421,0.709815716,0.754183962
1156,0.652827995,0.699810062,0.675544507,0.635916336,0.765170974,0.79702912
1159,0.668671147,0.736735644,0.670206685,0.713986313,0.677877776,0.747862875
1162,0.6811381,0.725694085,0.672731482,0.681459473,0.752508905,0.741772274
1165,0.662005955,0.651680815,0.63008837,0.756575572,0.711134734,0.689119925
1168,0.732785441,0.681762688,0.853707548,0.74844162,0.771414688,0.722521661
1171,0.65890392,0.740250097,0.759004065,0.686976424,0.673058209,0.706765906
1174,0.73745473,0.723767235,0.693158553,0.682597299,0.71544442,0.740990225
1177,0.694761201,0.707651451,0.677289874,0.698041185,0.69688337,0.738298815
1180,0.700832341,0.679819596,0.650880089,0.722837884,0.759179594,0.710697215
1183,0.659551223,0.737515448,0.645977094,0.692383971,0.721618433,0.714909711
1186,0.682301766,0.726804488,0.674443097,0.66002002,0.684557169,0.672931605
1189,0.673199621,0.643441423,0.683524458,0.700252004,0.652036955,0.738613232
1192,0.689016092,0.775047583,0.735946636,0.724889157,0.694199281,0.7107813
1195,0.708452283,0.73734839,0.705611557,0.69393478,0.715739849,0.755566961
1198,0.705421596,0.779026891,0.753187267,0.673127242,0.706276199,0.721780381
1201,0.713572463,0.739817177,0.747817142,0.743092955,0.746362669,0.795517165
1204,0.68216516,0.762645999,0.674902168,0.698323713,0.710579778,0.759864999
1207,0.668783234,0.666419116,0.745701192,0.727475347,0.714280699,0.780531802
1210,0.849031862,0.749681632,0.688416424,0.737002453,0.691571365,0.767374165
1213,0.670564162,0.818140409,0.694597279,0.714727809,0.726877527,0.737994671
1216,0.750255781,0.801885951,0.737531582,0.719482957,0.803617218,0.733084964
1219,0.733234886,0.697059251,0.771146541,0.747369179,0.709000525,0.75072421
1222,0.705954538,0.676058348,0.640974578,0.737924789,0.697078931,0.815161621
1225,0.712098615,0.753973955,0.649660177,0.773573718,0.674974989,0.719694733
1228,0.757656946,0.708399377,0.685092665,0.752705529,0.677480975,0.783937765
1231,0.719362606,0.752248539,0.743882904,0.753762656,0.723162665,0.786639542
1234,0.723160676,0.720493974,0.735003801,0.734459597,0.703005255,0.806896966
1237,0.651015216,0.774119848,0.696645106,0.663787937,0.704838471,0.74159621
1240,0.693144266,0.764885707,0.682952124,0.697510643,0.705257391,0.701434455
1243,0.723946244,0.719201594,0.677186881,0.620953893,0.64188515,0.739075254
1246,0.718626447,0.755004279,0.747195368,0.702530935,0.665346875,0.783710613
1249,0.779772906,0.866692589,0.784531235,0.789595931,0.762060422,0.847929992
1252,0.710815734,0.676824089,0.814399999,0.670957302,0.719679275,0.782899244
1255,0.698748028,0.8083651,0.749762196,0.669320369,0.763435645,0.721364027
1258,0.742380163,0.818187267,0.723227829,0.737622222,0.767107595,0.735445889
1261,0.665061016,0.662941555,0.696364576,0.679027522,0.832518692,0.75472389
1264,0.62444926,0.707004421,0.639259541,0.701347704,0.737935994,0.818084753
1267,0.735937325,0.693343708,0.641757989,0.641946169,0.748913168,0.783410489
1270,0.653083465,0.724328959,0.645755162,0.801211289,0.700183735,0.739327973
1273,0.642207393,0.749939447,0.704508935,0.814441745,0.736794243,0.716576425
1276,0.709976179,0.73816391,0.66592858,0.650381639,0.66823896,0.723971206
1279,0.639556347,0.751095503,0.740403355,0.76245643,0.7753216,0.911827786
1282,0.697193668,0.732681197,0.687398928,0.802684744,0.729310622,0.820664531
1285,0.748515248,0.763094263,0.702686875,0.665267744,0.672332491,0.800726298
1288,0.645354638,0.692674551,0.8700711,0.734059454,0.751018444,0.864031978
1291,0.761409076,0.745150667,0.664444964,0.688278033,0.708677003,0.734955517
1294,0.661080206,0.726304735,0.723627707,0.715602338,0.770608089,0.68496867
1297,0.72031518,0.704188042,0.643927674,0.752079788,0.702108745,0.736466896
1300,0.692440022,0.749227337,0.639510426,0.638282275,0.720706552,0.824559016
1303,0.651442898,0.785131624,0.731863086,0.7606242,0.715795052,0.682720519
1306,0.716220446,0.697524013,0.663074486,0.773255687,0.767931211,0.705758048
1309,0.663889449,0.798641556,0.689916664,0.725148276,0.699184659,0.761003016
1312,0.676867358,0.796739368,0.680193897,0.712510712,0.700445815,0.750961701
1315,0.70164582,0.735567088,0.766420284,0.722645614,0.729055435,0.806339135
1318,0.728898022,0.75315167,0.691437451,0.699172349,0.751855882,0.788536889
1321,0.719404074,0.757177459,0.699895316,0.665293003,0.717571831,0.762789334
1324,0.719880759,0.727118755,0.725288112,0.731362138,0.789287353,0.753311503
1327,0.671540751,0.704064267,0.748511931,0.728093175,0.687533141,0.791466685
1330,0.74911062,0.751751992,0.648163946,0.7082741,0.761353662,0.775235954
1333,0.742903876,0.672894397,0.739005318,0.726709646,0.74058442,0.792232362
1336,0.700519892,0.696868715,0.750819652,0.720049837,0.742305686,0.73488681
1339,0.767620368,0.68772232,0.694620325,0.782933276,0.737613255,0.822746068
1342,0.729088244,0.711354225,0.706091209,0.716252207,0.730135475,0.810400612
1345,0.726649057,0.69962864,0.742770149,0.759639711,0.797139379,0.823867184
1348,0.603577067,0.823864774,0.708722517,0.716884136,0.696030618,0.753814174
1351,0.73004785,0.675520372,0.658063725,0.739623426,0.776385517,0.784166056
1354,0.810311539,0.743369466,0.676147096,0.756694641,0.774670521,0.795510737
1357,0.69276171,0.790707748,0.681433641,0.660883897,0.675153671,0.758744287
1360,0.676197564,0.703872149,0.687309628,0.708919086,0.727824192,0.755690525
1363,0.759582281,0.70933449,0.734309627,0.66971634,0.730690108,0.798399486
1366,0.660064354,0.682090186,0.737994741,0.653444064,0.743891505,0.713486359
1369,0.713536384,0.752217362,0.637520049,0.648051553,0.669249188,0.747926824
1372,0.764684631,0.808961039,0.606185846,0.718015387,0.680133226,0.810013617
1375,0.711309615,0.657015254,0.765576051,0.719781502,0.829438589,0.737800422
1378,0.73168478,0.799303838,0.649146011,0.772930611,0.715603576,0.802246954
1381,0.679818309,0.729792368,0.716756193,0.726537893,0.764721778,0.789673243
1384,0.709106251,0.723811066,0.73135277,0.70995993,0.779720618,0.746740454
1387,0.726221128,0.729026223,0.701980127,0.625586609,0.84192488,0.706620185
1390,0.677970087,0.771404153,0.680009812,0.728153387,0.765921443,0.753264321
1393,0.703547693,0.677189011,0.7359225,0.758034958,0.680128708,0.748678042
1396,0.654885218,0.742634924,0.762626173,0.774004024,0.798963131,0.714723935
1399,0.740708556,0.773487102,0.743737832,0.676963421,0.767270634,0.895781402
1402,0.725419693,0.753097493,0.743153874,0.757819758,0.761883438,0.731317811
1405,0.75876717,0.742123439,0.728432784,0.773201448,0.735923839,0.845894971
1408,0.674434022,0.70710204,0.709529115,0.731388589,0.735511161,0.751890794
1411,0.680321776,0.750394029,0.649076278,0.699972541,0.75778879,0.763884091
1414,0.699035032,0.707059448,0.695461614,0.702142356,0.771656535,0.720475963
1417,0.731329354,0.733410806,0.676241326,0.646662269,0.671076322,0.73022324
1420,0.6718882,0.735136436,0.779730988,0.671119885,0.705358599,0.706041896
1423,0.673687553,0.754943976,0.745869584,0.698084389,0.684339548,0.724406761
1426,0.744835842,0.747113858,0.709402849,0.740354642,0.721672441,0.722865789
1429,0.715199341,0.743137005,0.700733798,0.751660059,0.760577621,0.720168009
1432,0.701578216,0.732479893,0.687241279,0.745615558,0.696269806,0.781792886
1435,0.754396672,0.818219066,0.728282322,0.733485663,0.751390697,0.813857267
1438,0.745272024,0.819290145,0.722662605,0.718601188,0.732196826,0.84542407
1441,0.687142511,0.760529416,0.698049908,0.708278448,0.762304096,0.725709356
1444,0.786337532,0.808676626,0.695779739,0.741260337,0.747704065,0.767129247
1447,0.703945852,0.737395412,0.740275511,0.732201795,0.747647366,0.75376768
1450,0.724831114,0.733176893,0.74196538,0.724888645,0.704810073,0.776652082
1453,0.736779218,0.819771204,0.785355893,0.691953283,0.689476977,0.80425266
1456,0.686493196,0.805856492,0.696442171,0.665230298,0.721104259,0.783660802
1459,0.730471005,0.69613058,0.744023575,0.725338542,0.678951112,0.729780856
1462,0.757230124,0.765590356,0.714135839,0.730101108,0.724057212,0.704187246
1465,0.743070059,0.737468659,0.709062787,0.725473823,0.753491558,0.768099472
1468,0.712511892,0.794116707,0.714247391,0.69867764,0.707000508,0.749355827
1471,0.883920549,0.756994177,0.765257464,0.718899948,0.744347993,0.783573617
1474,0.699689002,0.783498727,0.747217355,0.730564178,0.701531503,0.789571381
1477,0.760099355,0.771186551,0.702424821,0.775497761,0.672288388,0.781666078
1480,0.677037001,0.725642669,0.752043236,0.738199211,0.699359726,0.710823994
1483,0.72571885,0.724050821,0.658800781,0.696374815,0.713402453,0.776627679
1486,0.71450573,0.742180734,0.6922888,0.738265783,0.705287392,0.83841457
1489,0.720784274,0.744261684,0.740295133,0.71517632,0.711815392,0.78378034
1492,0.753923463,0.701783127,0.727393439,0.688115,0.802919905,0.792383017
1495,0.719510247,0.819306891,0.704049477,0.748826611,0.886226139,0.922235152
1498,0.70728329,0.817875042,0.756137552,0.688187258,0.794954029,0.835407595
1501,0.695400963,0.713444748,0.807512091,0.661644261,0.749683882,0.93667037
1504,0.631090042,0.792337723,0.758185452,0.775860468,0.765904812,0.717791881
1507,0.741687973,0.775245976,0.747053028,0.718318379,0.681523931,0.698432198
1510,0.764178574,0.687454286,0.748484094,0.765417243,0.711760637,0.760328318
1513,0.773824772,0.698703862,0.700854396,0.832396947,0.723654987,0.80496459
1516,0.702669434,0.761111451,0.740938821,0.705446073,0.679815703,0.871563208
1519,0.756154744,0.742219357,0.673141063,0.668110116,0.752239062,0.686442722
1522,0.759026162,0.779247054,0.754279646,0.775886283,0.753790792,0.724093729
1525,0.707825538,0.777526641,0.795997364,0.739526388,0.769223554,0.809688509
1528,0.768601219,0.760402278,0.732877085,0.735706969,0.705677595,0.759002328
1531,0.755804729,0.735949332,0.697892545,0.741748505,0.759275168,0.756453139
1534,0.768911972,0.721658053,0.70825426,0.691668215,0.792396885,0.651729655
1537,0.708133518,0.717592998,0.72115857,0.725426235,0.730080308,0.834517547
1540,0.739884603,0.707541287,0.683963384,0.789999793,0.695982327,0.747573352
1543,0.67747699,0.761919902,0.68227742,0.740167666,0.857325631,0.707965779
1546,0.704008476,0.770446117,0.664608153,0.731698297,0.722926452,0.748472026
1549,0.785096075,0.837630181,0.701056463,0.787816894,0.733233766,0.812571921
1552,0.703596118,0.822661342,0.779046999,0.728734835,0.733728683,0.838286665
1555,0.697044892,0.78945482,0.697677301,0.844499151,0.713274448,0.797083433
1558,0.683899542,0.796397761,0.708417088,0.680540885,0.811810898,0.806759598
1561,0.741627866,0.817113922,0.723140588,0.757352089,0.748362483,0.760267849
1564,0.696643251,0.779034468,0.743838611,0.739950566,0.753237197,0.837587889
1567,0.687719546,0.809513504,0.69179658,0.710558523,0.692183543,0.795094619
1570,0.768994265,0.790079588,0.695427517,0.724562715,0.762369411,0.768896671
1573,0.726276715,0.768919122,0.768895434,0.709955747,0.770164915,0.718778835
1576,0.757297873,0.794511684,0.720647942,0.775243551,0.697637129,0.785461385
1579,0.715067515,0.811579902,0.707327664,0.814672198,0.709540431,0.758084345
1582,0.767313979,0.764970624,0.800236718,0.696717856,0.672355123,0.752015154
1585,0.770185222,0.772353396,0.785811286,0.745234913,0.813908635,0.756835037
1588,0.727892555,0.746068235,0.685415186,0.770680279,0.681821208,0.747217267
1591,0.740403142,0.787240895,0.67132977,0.724433286,0.762081237,0.755046215
1594,0.675299888,0.798260821,0.806745184,0.756321012,0.732904972,0.801202522
1597,0.765036607,0.791590745,0.76076414,0.702691753,0.697154616,0.835568464
1600,0.757329278,0.777336086,0.667680619,0.719474104,0.72684251,0.813856221
1603,0.773657987,0.696127609,0.721419731,0.702656308,0.734969837,0.808626321
1606,0.659683993,0.816880175,0.725214325,0.781075841,0.812539365,0.812575225
1609,0.710328026,0.783006806,0.691778054,0.67051881,0.772753827,0.795708398
1612,0.761842455,0.686806179,0.739829869,0.699352554,0.774196374,0.769682846
1615,0.706954569,0.706778075,0.701398543,0.635310039,0.671573091,0.743662152
1618,0.732945558,0.751185771,0.770999248,0.705319164,0.708260906,0.739666634
1621,0.698741323,0.73583543,0.69669679,0.696635717,0.695991287,0.693950047
1624,0.721982347,0.761450823,0.712547631,0.684757634,0.779294433,0.820254113
1627,0.773883565,0.773449801,0.782331086,0.727839574,0.682877271,0.791623563
1630,0.785490184,0.83446454,0.734502903,0.777368033,0.759348386,0.751612487
1633,0.723525425,0.792733167,0.737890333,0.705025119,0.676488427,0.76765853
1636,0.706891111,0.752764363,0.786495893,0.729997526,0.750928214,0.80827619
1639,0.702356661,0.784578376,0.658726972,0.746902335,0.686620299,0.903291655
1642,0.706864338,0.776989417,0.715909386,0.753193137,0.693922591,0.751264797
1645,0.685966323,0.80925579,0.797961486,0.68051873,0.75374469,0.790825714
1648,0.736313673,0.70058903,0.717717392,0.669667963,0.635090654,0.756663032
1651,0.719278222,0.729817406,0.71486231,0.797951743,0.745761957,0.838099255
1654,0.725154495,0.842653201,0.68468213,0.702715524,0.753315137,0.727840846
1657,0.750717364,0.69868327,0.760396818,0.797834487,0.727027109,0.897821943
1660,0.712625126,0.748000345,0.734952698,0.778606977,0.726588674,0.717052365
1663,0.728700577,0.781450666,0.700407144,0.699108566,0.772093617,0.776564282
1666,0.737455682,0.770214029,0.737075537,0.719315846,0.763002506,0.780194023
1669,0.717502154,0.728859584,0.734495209,0.742410066,0.741862964,0.814172187
1672,0.766459142,0.735156186,0.713646158,0.697638368,0.712077608,0.835180896
1675,0.80289726,0.705640527,0.723793349,0.712525086,0.863048725,0.842326076
1678,0.723794717,0.768005855,0.696595842,0.720448993,0.768880882,0.834168774
1681,0.692155884,0.823033181,0.746498662,0.71961294,0.795453094,0.785314526
1684,0.746740246,0.881894556,0.706639824,0.726358713,0.730240136,0.750343738
1687,0.727202872,0.722976329,0.725798044,0.786049166,0.726440419,0.84968347
1690,0.722860125,0.791931516,0.734815311,0.75614498,0.731752066,0.739661517
1693,0.741759725,0.832106141,0.754508266,0.706317904,0.823664512,0.813743272
1696,0.766304661,0.774138674,0.658644596,0.802803565,0.692938115,0.84692734
1699,0.732549644,0.788420114,0.723856398,0.72086806,0.752394279,0.771311949
1702,0.646375629,0.778242394,0.70982051,0.699975353,0.738607605,0.824495558
1705,0.686423901,0.747155484,0.69734572,0.792559064,0.740054747,0.82574787
1708,0.737328149,0.705212929,0.786719475,0.760884055,0.716191427,0.818225738
1711,0.715356181,0.759130585,0.683069819,0.775140671,0.797367421,0.770688311
1714,0.774421117,0.760432049,0.762389719,0.688035215,0.774902725,0.815634337
1717,0.77277724,0.760655679,0.72795845,0.655652859,0.749826746,0.820649989
1720,0.762130349,0.760761989,0.713003377,0.72239102,0.771442827,0.713079989
1723,0.715272068,0.788518143,0.722605699,0.719207579,0.723432439,0.80215499
1726,0.739459392,0.740318973,0.748956846,0.668158242,0.795999152,0.781878436
1729,0.686973234,0.724290732,0.640556931,0.698264028,0.712420781,0.779612285
1732,0.724728549,0.760134595,0.832308961,0.725084078,0.761647121,0.709283027
1735,0.691342639,0.705272084,0.704695447,0.657316235,0.738454971,0.773739416
1738,0.680970988,0.770746224,0.662137421,0.749356823,0.797018452,0.797588763
1741,0.723115521,0.792390305,0.70475903,0.800549729,0.749454478,0.67879293
1744,0.660086984,0.774360224,0.748225326,0.730142575,0.762218079,0.729127834
1747,0.65773385,0.808255118,0.694702294,0.779586144,0.805795737,0.76331688
1750,0.785837724,0.818889887,0.647244849,0.842904824,0.761505878,0.777307865
1753,0.753631765,0.867542709,0.712981209,0.82917305,0.712603246,0.79382266
1756,0.710916108,0.797374121,0.727604797,0.815900031,0.758249295,0.763442567
